Frame,Keypoint,X,Y,Confidence
1,Nose,324.107666015625,161.654052734375,0.9873402714729308
1,Left Eye,328.49005126953125,158.11019897460938,0.9869412779808044
1,Right Eye,321.4953918457031,157.70542907714844,0.9376681447029114
1,Left Ear,337.7174072265625,159.13951110839844,0.9439679384231568
1,Right Ear,317.92791748046875,158.17538452148438,0.4349819719791412
1,Left Shoulder,348.49969482421875,180.9745941162109,0.9739838242530824
1,Right Shoulder,311.0119934082031,178.48817443847656,0.9767892956733704
1,Left Elbow,350.4140625,215.8000946044922,0.9382922649383544
1,Right Elbow,305.32672119140625,209.11459350585935,0.9278491139411926
1,Left Wrist,327.68035888671875,233.58583068847656,0.9284857511520386
1,Right Wrist,302.8806457519531,230.3729705810547,0.9096882343292236
1,Left Hip,337.1227722167969,226.9851531982422,0.9737537503242492
1,Right Hip,312.5430908203125,226.11582946777344,0.974790334701538
1,Left Knee,345.6435852050781,237.79067993164065,0.9628344774246216
1,Right Knee,280.4908752441406,244.59251403808597,0.9613314270973206
1,Left Ankle,336.605224609375,288.1976318359375,0.9369475841522216
1,Right Ankle,309.3870849609375,285.1629638671875,0.9355450868606568
2,Nose,323.89715576171875,161.71163940429688,0.9867662191390992
2,Left Eye,328.2216491699219,158.1586151123047,0.986769676208496
2,Right Eye,321.3252258300781,157.80409240722656,0.933552861213684
2,Left Ear,337.5417785644531,159.13546752929688,0.9463704824447632
2,Right Ear,318.0237121582031,158.36997985839844,0.4144051074981689
2,Left Shoulder,348.5460510253906,181.1754913330078,0.97408127784729
2,Right Shoulder,311.115234375,178.56927490234375,0.976628839969635
2,Left Elbow,350.0157470703125,216.30601501464844,0.940085232257843
2,Right Elbow,305.39166259765625,209.29132080078125,0.9272695779800416
2,Left Wrist,326.7140808105469,234.11866760253903,0.9306942820549012
2,Right Wrist,302.7537536621094,230.5894927978516,0.9093776941299438
2,Left Hip,337.2474365234375,226.93035888671875,0.9740392565727234
2,Right Hip,312.6275939941406,226.00393676757807,0.9749183654785156
2,Left Knee,344.5209655761719,238.8638610839844,0.9631661772727966
2,Right Knee,280.7850952148437,244.6216735839844,0.9612311124801636
2,Left Ankle,336.63140869140625,288.30438232421875,0.9368402361869812
2,Right Ankle,309.2975769042969,285.1767272949219,0.935041844844818
3,Nose,323.83074951171875,161.69664001464844,0.9859055280685424
3,Left Eye,328.096923828125,158.11419677734375,0.986046016216278
3,Right Eye,321.24566650390625,157.83526611328125,0.9289307594299316
3,Left Ear,337.4906005859375,158.97666931152344,0.945851981639862
3,Right Ear,318.0505065917969,158.41705322265625,0.4080193936824798
3,Left Shoulder,348.59130859375,180.96893310546875,0.973971962928772
3,Right Shoulder,311.1080017089844,178.6137237548828,0.976699709892273
3,Left Elbow,349.9320678710937,215.8778076171875,0.9400644898414612
3,Right Elbow,305.2144775390625,209.2562561035156,0.928318977355957
3,Left Wrist,327.1715087890625,234.21292114257807,0.9307810068130492
3,Right Wrist,302.7201843261719,230.7552032470703,0.9107044339179992
3,Left Hip,337.176025390625,226.8638916015625,0.9742850661277772
3,Right Hip,312.5863952636719,226.00531005859372,0.9752585291862488
3,Left Knee,345.0006103515625,239.25799560546875,0.9636327624320984
3,Right Knee,280.9797058105469,244.9585876464844,0.9619289040565492
3,Left Ankle,336.5164489746094,288.47705078125,0.9377791285514832
3,Right Ankle,309.2925109863281,285.13604736328125,0.9362812638282776
4,Nose,323.751220703125,161.95785522460938,0.9848531484603882
4,Left Eye,327.9491271972656,158.3564453125,0.9849905371665956
4,Right Eye,321.176513671875,158.0905303955078,0.9241215586662292
4,Left Ear,337.3048400878906,159.02996826171875,0.9439897537231444
4,Right Ear,318.0438232421875,158.47125244140625,0.408463716506958
4,Left Shoulder,348.5819091796875,180.8585205078125,0.973853886127472
4,Right Shoulder,311.0159912109375,178.700439453125,0.9764326214790344
4,Left Elbow,349.97003173828125,215.8571319580078,0.939662218093872
4,Right Elbow,304.9453430175781,209.45877075195312,0.9268936514854432
4,Left Wrist,327.280517578125,234.0574188232422,0.930061101913452
4,Right Wrist,302.9556884765625,230.4403533935547,0.9087316393852234
4,Left Hip,337.2753295898437,226.94046020507807,0.973944127559662
4,Right Hip,312.6199645996094,226.1549224853516,0.974830687046051
